Fecha,Anio,Mes,Estacion,Precipitacion,Temperatura,Humedad,BrilloSolar
1957-02-01,1957,02,2120629,56.2,,,
1958-02-01,1958,02,2120629,145.5,,,
1959-02-01,1959,02,2120629,37.5,,,
1960-02-01,1960,02,2120629,95.4,,,
1961-02-01,1961,02,2120629,41.8,,,
1962-02-01,1962,02,2120629,77.4,,,
1963-02-01,1963,02,2120629,137.4,,,
1964-02-01,1964,02,2120629,41.8,,,
1965-02-01,1965,02,2120629,16.3,,,
1966-02-01,1966,02,2120629,39,,,
1967-02-01,1967,02,2120629,70.5,,,
1968-02-01,1968,02,2120629,69.1,,,
1969-02-01,1969,02,2120629,64.9,,,
1970-02-01,1970,02,2120629,13.9,,,
1971-02-01,1971,02,2120629,116.5,,,
1972-02-01,1972,02,2120629,62.5,,,
1973-02-01,1973,02,2120629,17,,,
1974-02-01,1974,02,2120629,134.5,,,
1975-02-01,1975,02,2120629,57.9,,,
1976-02-01,1976,02,2120629,70,,,
1977-02-01,1977,02,2120629,39,,,
1978-02-01,1978,02,2120629,39.5,,,
1979-02-01,1979,02,2120629,15,,,
1980-02-01,1980,02,2120629,142,,,
1981-02-01,1981,02,2120629,20.3,,,
1982-02-01,1982,02,2120629,200.3,,,
1983-02-01,1983,02,2120629,23,,,
1984-02-01,1984,02,2120629,49.1,,,
1985-02-01,1985,02,2120629,39.5,11.1,86,124
1986-02-01,1986,02,2120629,68.1,11.4,,120.4
1987-02-01,1987,02,2120629,24,,,
1988-02-01,1988,02,2120629,111.7,,,
1989-02-01,1989,02,2120629,145,,,
1990-02-01,1990,02,2120629,156,,,
1991-02-01,1991,02,2120629,36.2,14.3,75,149.8
1992-02-01,1992,02,2120629,27.7,13.8,76,156.9
1993-02-01,1993,02,2120629,174.3,10.7,83,147.5
1994-02-01,1994,02,2120629,72.2,12.6,81,126.8
1995-02-01,1995,02,2120629,38,12.6,75,171.2
1996-02-01,1996,02,2120629,29.1,11.9,71,110.1
1997-02-01,1997,02,2120629,33,14.2,69,166
1998-02-01,1998,02,2120629,69.3,14.4,68,170.5
1999-02-01,1999,02,2120629,67.3,11.9,83,86.2
2000-02-01,2000,02,2120629,24.1,12.4,90,116.6
2001-02-01,2001,02,2120629,35.3,13,85,107.5
2002-02-01,2002,02,2120629,27.8,13.1,60,180.4
2003-02-01,2003,02,2120629,111.2,13.1,85,167.1
2004-02-01,2004,02,2120629,76,,,172.9
2005-02-01,2005,02,2120629,40.2,,,153.6
2006-02-01,2006,02,2120629,26,12.6,84,166.8
2007-02-01,2007,02,2120629,31,11.7,85,
2008-02-01,2008,02,2120629,51,11.5,90,144.2
2009-02-01,2009,02,2120629,44,12.8,86,146.9
2010-02-01,2010,02,2120629,22.5,13.2,89,160.8
2011-02-01,2011,02,2120629,61,12.4,91,115.6
2012-02-01,2012,02,2120629,52.4,12.3,80,169.4
2013-02-01,2013,02,2120629,102.1,12.5,90,114.1
2014-02-01,2014,02,2120629,49.4,12.9,87,151.5
2015-02-01,2015,02,2120629,31.2,13,85,160.4
2016-02-01,2016,02,2120629,101,13.3,91,155.2
2017-02-01,2017,02,2120629,130.7,13.2,84,181.4
2018-02-01,2018,02,2120629,89.9,12,93,127.1
2019-02-01,2019,02,2120629,64.3,12.7,94,
1996-02-01,1996,02,2119514,,,,
1997-02-01,1997,02,2119514,17.1,20.2,75,155
1998-02-01,1998,02,2119514,37,21.5,63,161.9
1999-02-01,1999,02,2119514,164.9,15.3,77,91.8
2000-02-01,2000,02,2119514,144,18.8,68,126.9
2001-02-01,2001,02,2119514,19.4,21.8,59,
2002-02-01,2002,02,2119514,,20.5,53,142.9
2003-02-01,2003,02,2119514,156.8,17.8,,
2004-02-01,2004,02,2119514,52.8,22.3,59,
2006-02-01,2006,02,2119514,90.9,15.7,92,
2007-02-01,2007,02,2119514,,20.6,72,189.9
2008-02-01,2008,02,2119514,117,17.3,84,144.5
2009-02-01,2009,02,2119514,57.1,18.4,84,101.6
2010-02-01,2010,02,2119514,15.5,,73,
2011-02-01,2011,02,2119514,198.6,18.7,88,109.1
2012-02-01,2012,02,2119514,63.4,18.9,81,103.3
2013-02-01,2013,02,2119514,146.7,19.1,84,105.8
2014-02-01,2014,02,2119514,98.7,19.3,82,135.2
2015-02-01,2015,02,2119514,81.7,22.7,75,172.1
2016-02-01,2016,02,2119514,96.6,21.1,75,137.3
2017-02-01,2017,02,2119514,118.6,20.5,74,190.4
2018-02-01,2018,02,2119514,158.6,18.5,82,127.9
2019-02-01,2019,02,2119514,50.4,20,79,139.2
1958-02-01,1958,02,2401513,13,,,
1959-02-01,1959,02,2401513,,,,
1960-02-01,1960,02,2401513,,,,
1961-02-01,1961,02,2401513,0,,,
1962-02-01,1962,02,2401513,16,,,
1963-02-01,1963,02,2401513,86,,,
1964-02-01,1964,02,2401513,34,,,
1965-02-01,1965,02,2401513,27,,,
1966-02-01,1966,02,2401513,5,,,
1967-02-01,1967,02,2401513,127,,,
1968-02-01,1968,02,2401513,31,,,
1969-02-01,1969,02,2401513,33,,,
1970-02-01,1970,02,2401513,12,,,
1971-02-01,1971,02,2401513,65,,,
1972-02-01,1972,02,2401513,23,,,
1973-02-01,1973,02,2401513,10,,,
1980-02-01,1980,02,2401513,,,,
1981-02-01,1981,02,2401513,14.7,,,
1982-02-01,1982,02,2401513,65.9,,,
1983-02-01,1983,02,2401513,30.5,,,
1984-02-01,1984,02,2401513,138.2,,,
1985-02-01,1985,02,2401513,6.2,12.3,71,194.2
1986-02-01,1986,02,2401513,45.4,11.6,,163.9
1987-02-01,1987,02,2401513,0,,,
1988-02-01,1988,02,2401513,47.3,,,
1989-02-01,1989,02,2401513,51,,,
1990-02-01,1990,02,2401513,72.5,,,
1991-02-01,1991,02,2401513,10.9,16.3,62,193.2
1992-02-01,1992,02,2401513,8.5,15.1,71,197.6
1993-02-01,1993,02,2401513,24.7,15.4,69,206
1994-02-01,1994,02,2401513,61,13.1,71,160.3
1995-02-01,1995,02,2401513,23,13.5,71,177.5
1996-02-01,1996,02,2401513,53.1,13,64,153.9
1997-02-01,1997,02,2401513,27.9,13.7,55,184.1
1998-02-01,1998,02,2401513,80.9,16.4,63,187.6
1999-02-01,1999,02,2401513,78,16.1,79,37
2000-02-01,2000,02,2401513,23,,,
2001-02-01,2001,02,2401513,17,16.1,55,160.8
2002-02-01,2002,02,2401513,40.3,14.7,62,201.7
2003-02-01,2003,02,2401513,58.7,15.5,68,202.9
2006-02-01,2006,02,2401513,10,13,67,214.2
2007-02-01,2007,02,2401513,10,14,44,243.5
2008-02-01,2008,02,2401513,29,14.3,68,190.4
2009-02-01,2009,02,2401513,55,13.2,73,180.2
2010-02-01,2010,02,2401513,69.9,15.1,69,205.9
2011-02-01,2011,02,2401513,90.3,12.9,76,148.9
2012-02-01,2012,02,2401513,42.2,13.3,78,227.8
2013-02-01,2013,02,2401513,36.6,14.2,75,177.6
2014-02-01,2014,02,2401513,107,14.3,76,190.2
2015-02-01,2015,02,2401513,19.8,13.8,76,180.2
2016-02-01,2016,02,2401513,12,15.5,76,
2017-02-01,2017,02,2401513,36.8,13.5,76,200.9
2018-02-01,2018,02,2401513,67.3,14.2,79,184.4
2019-02-01,2019,02,2401513,48.3,15,75,189.7
1950-02-01,1950,02,2120557,,,,
1963-02-01,1963,02,2120557,,,,
1965-02-01,1965,02,2120557,,,,
1966-02-01,1966,02,2120557,9.4,12.5,,222.3
1967-02-01,1967,02,2120557,52.5,11.8,84,156.2
1968-02-01,1968,02,2120557,35.4,11.5,83,147.2
1969-02-01,1969,02,2120557,7.5,11.9,84,160.4
1970-02-01,1970,02,2120557,17,11.6,82,168.3
1971-02-01,1971,02,2120557,65.5,16.9,83,133.5
1972-02-01,1972,02,2120557,75.9,11.6,85,176.1
1973-02-01,1973,02,2120557,4.4,13.6,76,184.5
1974-02-01,1974,02,2120557,32.2,12.5,85,130.3
1975-02-01,1975,02,2120557,79.8,12.4,85,112.8
1976-02-01,1976,02,2120557,56.4,12.4,80,170.4
1977-02-01,1977,02,2120557,14,12.5,74,169
1978-02-01,1978,02,2120557,8.1,12.9,76,171.8
1979-02-01,1979,02,2120557,19.5,11.7,72,165.3
1980-02-01,1980,02,2120557,41,12.6,79,194.8
1981-02-01,1981,02,2120557,17.4,13.3,73,129
1982-02-01,1982,02,2120557,88.4,10.1,87,72.8
1983-02-01,1983,02,2120557,32.9,11.2,79,153.7
1984-02-01,1984,02,2120557,51.4,9.6,78,119.9
1985-02-01,1985,02,2120557,16.1,10,67,144.5
1986-02-01,1986,02,2120557,58.6,,,129.1
1987-02-01,1987,02,2120557,36.6,,,
1988-02-01,1988,02,2120557,32.5,,,
1989-02-01,1989,02,2120557,77.5,,,
1990-02-01,1990,02,2120557,62.9,,,
1991-02-01,1991,02,2120557,27.2,13.5,80,138.8
1992-02-01,1992,02,2120557,43,10.8,70,121.1
1993-02-01,1993,02,2120557,47.8,9.4,81,142
1994-02-01,1994,02,2120557,60.5,12.4,77,
1995-02-01,1995,02,2120557,41.8,12.2,76,137.8
1996-02-01,1996,02,2120557,64.4,11.6,76,112.1
1997-02-01,1997,02,2120557,9.8,13.5,69,140
1998-02-01,1998,02,2120557,47,15.4,72,87.7
1999-02-01,1999,02,2120557,70.1,,,79.7
2000-02-01,2000,02,2120557,89.2,11.2,84,114.8
2001-02-01,2001,02,2120557,16.4,11.8,77,103.6
2002-02-01,2002,02,2120557,,13.5,74,173.5
2003-02-01,2003,02,2120557,18,,74,
2004-02-01,2004,02,2120557,33.7,11.6,76,179
2005-02-01,2005,02,2120557,39.5,11.7,85,125.1
2006-02-01,2006,02,2120557,102,16.5,73,138.1
2007-02-01,2007,02,2120557,13,11.7,71,230.5
2008-02-01,2008,02,2120557,58.5,12.6,82,153.6
2009-02-01,2009,02,2120557,61.1,14,78,155.1
2010-02-01,2010,02,2120557,10.5,,75,135.2
2011-02-01,2011,02,2120557,42,12.8,82,122.9
2012-02-01,2012,02,2120557,25.5,11.9,78,195.4
2013-02-01,2013,02,2120557,62.5,13.4,87,130.7
2014-02-01,2014,02,2120557,97.1,13.1,83,130.3
2015-02-01,2015,02,2120557,34.1,13.6,82,174.1
2016-02-01,2016,02,2120557,19.5,15.4,78,
2017-02-01,2017,02,2120557,36.2,14.2,84,192
2018-02-01,2018,02,2120557,36.5,13.8,88,152.6
2019-02-01,2019,02,2120557,57.1,14.2,84,135.4
1950-06-01,1950,06,2120557,,,,
1963-06-01,1963,06,2120557,299.3,,,
1965-06-01,1965,06,2120557,11.7,,,
1966-06-01,1966,06,2120557,67.4,12,,173.3
1967-06-01,1967,06,2120557,110.6,12,84,85.4
1968-06-01,1968,06,2120557,121.8,11.3,81,109
1969-06-01,1969,06,2120557,89.7,12,83,135.8
1970-06-01,1970,06,2120557,33.5,12.8,78,151.5
1971-06-01,1971,06,2120557,45.8,12.4,80,143.4
1972-06-01,1972,06,2120557,114.2,13.2,83,117.7
1973-06-01,1973,06,2120557,102.3,13.3,80,103.6
1974-06-01,1974,06,2120557,32.8,12.7,77,130
1975-06-01,1975,06,2120557,50.5,13.3,75,146.6
1976-06-01,1976,06,2120557,55.7,12.9,77,111.4
1977-06-01,1977,06,2120557,64.4,13.2,76,90.6
1978-06-01,1978,06,2120557,81.9,11.5,81,116.4
1979-06-01,1979,06,2120557,114.3,13.2,80,116.5
1980-06-01,1980,06,2120557,68.9,13.5,74,139.4
1981-06-01,1981,06,2120557,66.6,12.6,80,139.3
1982-06-01,1982,06,2120557,47.8,10.2,83,106.9
1983-06-01,1983,06,2120557,46.8,10.2,78,105.2
1984-06-01,1984,06,2120557,84.2,10.2,86,105.8
1985-06-01,1985,06,2120557,24.3,,,118.2
1986-06-01,1986,06,2120557,77.9,,,104.2
1987-06-01,1987,06,2120557,23.6,,,
1988-06-01,1988,06,2120557,99.1,,,
1989-06-01,1989,06,2120557,40.3,,,
1990-06-01,1990,06,2120557,34.6,,,
1991-06-01,1991,06,2120557,25.5,14.7,75,98
1992-06-01,1992,06,2120557,31,11.5,58,133.6
1993-06-01,1993,06,2120557,46.8,12.1,72,84.3
1994-06-01,1994,06,2120557,49.2,12,73,139.1
1995-06-01,1995,06,2120557,78.1,12.5,78,107.2
1996-06-01,1996,06,2120557,67.2,10.4,76,92.1
1997-06-01,1997,06,2120557,71.6,14.6,77,122.2
1998-06-01,1998,06,2120557,36.2,14.4,68,120.7
1999-06-01,1999,06,2120557,79.1,14.6,83,119.6
2000-06-01,2000,06,2120557,43.5,12.7,75,92.4
2001-06-01,2001,06,2120557,39.1,12.8,78,122.7
2002-06-01,2002,06,2120557,,12.4,85,124.7
2003-06-01,2003,06,2120557,,,71,
2004-06-01,2004,06,2120557,39.6,12.4,69,128.1
2005-06-01,2005,06,2120557,52,11.5,79,77.3
2006-06-01,2006,06,2120557,82.3,14.7,79,107.7
2007-06-01,2007,06,2120557,79.8,,,126.5
2008-06-01,2008,06,2120557,82.8,12.5,75,
2009-06-01,2009,06,2120557,99.2,13.4,77,98.6
2010-06-01,2010,06,2120557,119.8,,80,25.6
2011-06-01,2011,06,2120557,64,13,77,127.7
2012-06-01,2012,06,2120557,31.8,13.4,72,145.7
2013-06-01,2013,06,2120557,33.6,,,170.7
2014-06-01,2014,06,2120557,65.1,13.4,81,122.8
2015-06-01,2015,06,2120557,50.6,13.8,81,115.9
2016-06-01,2016,06,2120557,43.2,13.8,82,127.1
2017-06-01,2017,06,2120557,66.2,14,87,127.9
2018-06-01,2018,06,2120557,50.7,14.1,86,118.6
2019-06-01,2019,06,2120557,,14.3,,
1966-06-01,1966,06,2401519,82.6,12.9,76,136
1967-06-01,1967,06,2401519,76.9,11.4,,66.8
1968-06-01,1968,06,2401519,83.7,11.8,82,87.2
1969-06-01,1969,06,2401519,57.4,12.2,78,
1970-06-01,1970,06,2401519,40.4,15.9,76,132.1
1971-06-01,1971,06,2401519,45.1,12.1,79,116.9
1972-06-01,1972,06,2401519,31.3,12.9,78,93.1
1973-06-01,1973,06,2401519,85.3,13,78,101
1974-06-01,1974,06,2401519,61.3,11.3,77,178.2
1975-06-01,1975,06,2401519,51,10.8,78,129.5
1976-06-01,1976,06,2401519,70.3,10.6,77,82.7
1977-06-01,1977,06,2401519,38.2,11.8,80,
1978-06-01,1978,06,2401519,49.3,11.9,81,103.9
1979-06-01,1979,06,2401519,74.4,12.6,78,
1980-06-01,1980,06,2401519,99.1,11.5,77,122.9
1981-06-01,1981,06,2401519,33.8,12.3,77,112.8
1982-06-01,1982,06,2401519,24,11.7,80,100.5
1983-06-01,1983,06,2401519,15.8,12,75,107.5
1984-06-01,1984,06,2401519,54.1,12.7,72,86.5
1985-06-01,1985,06,2401519,32.2,11.3,77,91.5
1986-06-01,1986,06,2401519,86.8,13.2,,82.9
1987-06-01,1987,06,2401519,18.4,12.2,79,
1988-06-01,1988,06,2401519,116.5,,,
1989-06-01,1989,06,2401519,30.7,,,
1990-06-01,1990,06,2401519,17.1,,,
1991-06-01,1991,06,2401519,28.3,13.7,,92.2
1992-06-01,1992,06,2401519,22.7,12.9,59,109.7
1993-06-01,1993,06,2401519,21.7,13.2,67,79.5
1994-06-01,1994,06,2401519,23.9,13.1,58,116
1995-06-01,1995,06,2401519,44,13.6,71,85.8
1996-06-01,1996,06,2401519,117.5,15.1,79,87.1
1997-06-01,1997,06,2401519,63.5,15.4,73,124
1998-06-01,1998,06,2401519,25,14.3,80,91.4
1999-06-01,1999,06,2401519,100.8,14.9,75,119.5
2000-06-01,2000,06,2401519,69.3,14.7,71,77.2
2001-06-01,2001,06,2401519,31.5,14.3,70,66.6
2002-06-01,2002,06,2401519,52.1,13.9,74,105.3
2003-06-01,2003,06,2401519,,13.2,74,
2005-06-01,2005,06,2401519,20.4,15.1,79,92.7
2006-06-01,2006,06,2401519,67.9,13.6,69,87.1
2007-06-01,2007,06,2401519,30,,,97.6
2008-06-01,2008,06,2401519,63.7,13.1,86,78.2
2009-06-01,2009,06,2401519,38.4,12.6,84,80.4
2010-06-01,2010,06,2401519,48,14,84,111.5
2011-06-01,2011,06,2401519,53.3,13.6,84,92.2
2012-06-01,2012,06,2401519,31.7,13.5,78,112.3
2013-06-01,2013,06,2401519,31.4,,,122.3
2014-06-01,2014,06,2401519,27.7,13.6,83,105.7
2015-06-01,2015,06,2401519,38.2,11.9,79,70.2
2016-06-01,2016,06,2401519,18.8,14.3,80,105.3
2017-06-01,2017,06,2401519,69.4,14.6,84,115.4
2018-06-01,2018,06,2401519,36.1,13.6,91,94.6
2019-06-01,2019,06,2401519,,,,
1990-06-01,1990,06,2120646,,,,
1991-06-01,1991,06,2120646,41.3,23,77,124.2
1992-06-01,1992,06,2120646,27.4,23.5,68,149.8
1993-06-01,1993,06,2120646,27.1,22.4,75,116.6
1994-06-01,1994,06,2120646,61.4,21.7,74,155.7
1995-06-01,1995,06,2120646,89.3,22.3,77,126.2
1996-06-01,1996,06,2120646,113.2,23,76,118.2
1997-06-01,1997,06,2120646,64.3,23.6,72,148.3
1998-06-01,1998,06,2120646,34.6,23.5,65,88.5
1999-06-01,1999,06,2120646,46.8,21.9,73,119
2000-06-01,2000,06,2120646,79.9,,,102.3
2001-06-01,2001,06,2120646,52.2,22.3,79,
2002-06-01,2002,06,2120646,93.1,22.8,76,121.6
2003-06-01,2003,06,2120646,,,,78.8
2004-06-01,2004,06,2120646,22.6,25.1,79,142.3
2005-06-01,2005,06,2120646,49,23.4,76,107.3
2006-06-01,2006,06,2120646,63.8,23.5,,116.4
2007-06-01,2007,06,2120646,42.8,,,119
2008-06-01,2008,06,2120646,94.1,22.3,81,81.7
2009-06-01,2009,06,2120646,131.8,22.3,78,
2010-06-01,2010,06,2120646,109.4,23.8,76,110.4
2011-06-01,2011,06,2120646,68.7,22.7,74,115.8
2012-06-01,2012,06,2120646,28.7,24,75,138.6
2013-06-01,2013,06,2120646,50.6,23.8,77,156.9
2014-06-01,2014,06,2120646,43.8,23.2,78,133
2015-06-01,2015,06,2120646,60.6,22.5,84,106.5
2016-06-01,2016,06,2120646,31.1,24.1,74,132
2017-06-01,2017,06,2120646,94.3,23,83,129.4
2018-06-01,2018,06,2120646,99.2,22.4,83,119.3
2019-06-01,2019,06,2120646,89.5,23.2,,
1941-06-01,1941,06,2120562,27,,,
1942-06-01,1942,06,2120562,59.1,,,
1943-06-01,1943,06,2120562,54,,,
1944-06-01,1944,06,2120562,86.4,,,
1945-06-01,1945,06,2120562,43.9,,,
1946-06-01,1946,06,2120562,42.8,,,
1947-06-01,1947,06,2120562,75.3,,,
1948-06-01,1948,06,2120562,43.9,,,
1949-06-01,1949,06,2120562,59.5,,,
1950-06-01,1950,06,2120562,109.4,,,
1951-06-01,1951,06,2120562,37.2,,,
1952-06-01,1952,06,2120562,47.9,,,
1953-06-01,1953,06,2120562,49.7,,,
1954-06-01,1954,06,2120562,66.4,,,
1955-06-01,1955,06,2120562,31.7,,,
1956-06-01,1956,06,2120562,90.3,,,
1957-06-01,1957,06,2120562,46.5,,,
1958-06-01,1958,06,2120562,36.3,,,
1959-06-01,1959,06,2120562,59.1,,,
1960-06-01,1960,06,2120562,55.5,,,
1961-06-01,1961,06,2120562,99.2,,,
1962-06-01,1962,06,2120562,86.7,,,
1968-06-01,1968,06,2120562,110.7,11.6,78,
1969-06-01,1969,06,2120562,44.6,13.8,77,
1970-06-01,1970,06,2120562,66.5,13.5,79,
1971-06-01,1971,06,2120562,50.6,12.9,80,
1972-06-01,1972,06,2120562,70.9,14.2,80,
1973-06-01,1973,06,2120562,81.3,14.2,79,
1974-06-01,1974,06,2120562,35.4,13.6,79,
1975-06-01,1975,06,2120562,72.6,13.4,80,
1976-06-01,1976,06,2120562,65,13.6,84,
1977-06-01,1977,06,2120562,21.2,14.4,80,
1978-06-01,1978,06,2120562,48.7,14.2,81,
1979-06-01,1979,06,2120562,121.1,15.5,84,
1980-06-01,1980,06,2120562,84.7,13.7,79,
1981-06-01,1981,06,2120562,38.6,15,80,
1982-06-01,1982,06,2120562,23.1,13.8,73,
1983-06-01,1983,06,2120562,29.8,13.7,74,
1984-06-01,1984,06,2120562,87,13,80,
1985-06-01,1985,06,2120562,35.3,12.2,79,31.3
1986-06-01,1986,06,2120562,93.7,13.1,80,121.3
1987-06-01,1987,06,2120562,21.1,,,
1988-06-01,1988,06,2120562,58.4,,,
1989-06-01,1989,06,2120562,24.7,,,
1990-06-01,1990,06,2120562,36.2,,,
1991-06-01,1991,06,2120562,41.3,11.3,80,92.9
1992-06-01,1992,06,2120562,26.5,13.1,71,131.9
1993-06-01,1993,06,2120562,56.7,13.6,82,82
1994-06-01,1994,06,2120562,87.5,14.6,68,136.3
1995-06-01,1995,06,2120562,50.2,15.1,69,109.4
1996-06-01,1996,06,2120562,45.7,15.7,69,109.9
1997-06-01,1997,06,2120562,70.3,,,134.4
1998-06-01,1998,06,2120562,40.4,14,69,130.6
1999-06-01,1999,06,2120562,78.4,14.4,77,162
2000-06-01,2000,06,2120562,71.9,13.9,77,111.2
2001-06-01,2001,06,2120562,36,13.5,76,123
2002-06-01,2002,06,2120562,88.3,13.9,73,117
2003-06-01,2003,06,2120562,34.1,,4,61.5
2004-06-01,2004,06,2120562,19.1,,,29.5
2005-06-01,2005,06,2120562,37.2,0.2,,84.7
2006-06-01,2006,06,2120562,38.5,15.3,83,105.5
2007-06-01,2007,06,2120562,64.7,,,112.8
2008-06-01,2008,06,2120562,104.3,14.5,87,136.7
2009-06-01,2009,06,2120562,10,12.7,,92.3
2010-06-01,2010,06,2120562,87.1,14.3,89,120.1
2011-06-01,2011,06,2120562,61.4,12.6,88,121.3
2012-06-01,2012,06,2120562,48.8,13.2,85,142.8
2013-06-01,2013,06,2120562,22.1,13.8,78,149.1
2014-06-01,2014,06,2120562,75.1,14.2,82,103.2
2015-06-01,2015,06,2120562,101.3,13.3,83,101.6
2016-06-01,2016,06,2120562,33.5,14.4,79,119.3
2017-06-01,2017,06,2120562,103.8,14.4,83,125.4
2018-06-01,2018,06,2120562,68.6,13.6,79,118.8
2019-06-01,2019,06,2120562,,,,
2000-06-01,2000,06,2306517,,,86,140.6
2001-06-01,2001,06,2306517,46.9,,,163.9
2002-06-01,2002,06,2306517,,,,
2003-06-01,2003,06,2306517,,23.5,81,148.7
2004-06-01,2004,06,2306517,150.1,24.4,65,214.1
2005-06-01,2005,06,2306517,53.6,23.7,76,139.2
2006-06-01,2006,06,2306517,7.5,,,128.6
2007-06-01,2007,06,2306517,17.5,,,151.4
2008-06-01,2008,06,2306517,25.8,21.6,82,145.6
2009-06-01,2009,06,2306517,55.3,,,179
2010-06-01,2010,06,2306517,64,22.9,87,156.7
2011-06-01,2011,06,2306517,89.7,23.7,85,168.4
2012-06-01,2012,06,2306517,32.9,24,72,163.5
2013-06-01,2013,06,2306517,22.4,,,205.2
2014-06-01,2014,06,2306517,39.8,25.1,74,163.4
2015-06-01,2015,06,2306517,35.2,25,66,151.5
2016-06-01,2016,06,2306517,54.9,23.8,77,186.8
2017-06-01,2017,06,2306517,99.1,23,85,152.4
2018-06-01,2018,06,2306517,41.8,23.6,74,169.4
2019-06-01,2019,06,2306517,,,,
1966-06-01,1966,06,2306507,136.1,15.9,77,162.4
1967-06-01,1967,06,2306507,109,16.3,80,90.5
1968-06-01,1968,06,2306507,149.5,15.6,72,114.2
1969-06-01,1969,06,2306507,84.5,16.4,82,145.2
1970-06-01,1970,06,2306507,24.4,15.7,78,146.9
1971-06-01,1971,06,2306507,16.9,15,81,145.7
1972-06-01,1972,06,2306507,60.3,17.1,75,123.4
1973-06-01,1973,06,2306507,75.9,15.6,81,111
1974-06-01,1974,06,2306507,27.1,15.5,80,138.9
1975-06-01,1975,06,2306507,22.9,15.6,81,143.3
1976-06-01,1976,06,2306507,21.7,16.1,77,123.6
1977-06-01,1977,06,2306507,63.7,16.8,75,141.3
1978-06-01,1978,06,2306507,18.2,16.2,80,134.9
1979-06-01,1979,06,2306507,57.3,16.8,81,112.8
1980-06-01,1980,06,2306507,52.3,16,76,80.3
1981-06-01,1981,06,2306507,69.6,15,82,93.6
1982-06-01,1982,06,2306507,33.6,15.7,78,33.4
1983-06-01,1983,06,2306507,23,16.2,74,151.8
1984-06-01,1984,06,2306507,30.3,13.7,83,135
1985-06-01,1985,06,2306507,16.4,15.4,76,41.8
1986-06-01,1986,06,2306507,29,,,101.7	*	361.6
1987-06-01,1987,06,2306507,7,,,
1988-06-01,1988,06,2306507,141,,,
1989-06-01,1989,06,2306507,16.6,,,
1990-06-01,1990,06,2306507,3.5,,,
1991-06-01,1991,06,2306507,10.2,17.5,80,110.6
1992-06-01,1992,06,2306507,11.9,19.6,68,134.1
1993-06-01,1993,06,2306507,0,19.4,72,38
1994-06-01,1994,06,2306507,27.1,17.1,76,149
1995-06-01,1995,06,2306507,68.3,15.4,78,107
1996-06-01,1996,06,2306507,66.1,17.2,82,96.1
1997-06-01,1997,06,2306507,70.5,18.5,75,123.2
1998-06-01,1998,06,2306507,43.5,19.2,76,104
1999-06-01,1999,06,2306507,135.7,14.7,74,112.3
2000-06-01,2000,06,2306507,51.9,15.1,81,89
2001-06-01,2001,06,2306507,29.4,12.5,53,63
2002-06-01,2002,06,2306507,27.6,16.1,73,3.9
2003-06-01,2003,06,2306507,,16.2,78,68
2004-06-01,2004,06,2306507,5.1,15.8,75,127.2
2005-06-01,2005,06,2306507,59.7,16.8,84,92.3
2006-06-01,2006,06,2306507,49.7,,,114
2007-06-01,2007,06,2306507,6.9,,,114.7
2008-06-01,2008,06,2306507,57.5,15.2,84,104.8
2009-06-01,2009,06,2306507,33.7,19.8,77,129.1
2010-06-01,2010,06,2306507,47.6,16.4,77,114.2
2011-06-01,2011,06,2306507,95.9,17.1,78,108.3
2012-06-01,2012,06,2306507,33.5,18.4,73,154.4
2013-06-01,2013,06,2306507,22.2,18.3,81,148.8
2014-06-01,2014,06,2306507,6,19.1,77,156.2
2015-06-01,2015,06,2306507,6.8,21.5,87,118.6
2016-06-01,2016,06,2306507,24,18.3,83,126.6
2017-06-01,2017,06,2306507,80,18.8,90,105.2
2018-06-01,2018,06,2306507,5.4,18,75,98.7
2019-06-01,2019,06,2306507,,,,
1987-06-01,1987,06,2120641,17.7,,,
1988-06-01,1988,06,2120641,146.7,,,
1989-06-01,1989,06,2120641,48.6,,,
1990-06-01,1990,06,2120641,56.7,,,
1991-06-01,1991,06,2120641,35.6,25,83,141.8
1992-06-01,1992,06,2120641,21.3,24,79,90.3
1993-06-01,1993,06,2120641,10.6,24.5,81,138.5
1994-06-01,1994,06,2120641,29.6,19.2,82,152.1
1995-06-01,1995,06,2120641,123.6,23.9,85,147.7
1996-06-01,1996,06,2120641,30.5,24.3,84,87.3
1997-06-01,1997,06,2120641,85,25.2,83,74.6
1998-06-01,1998,06,2120641,13.7,25,78,137.7
1999-06-01,1999,06,2120641,251.5,20.9,77,108.5
2000-06-01,2000,06,2120641,134.1,25.4,,114.4
2001-06-01,2001,06,2120641,43.4,26.3,83,
2002-06-01,2002,06,2120641,1.1,25.9,80,52
2003-06-01,2003,06,2120641,0,24.8,67,
2005-06-01,2005,06,2120641,,,,
2006-06-01,2006,06,2120641,130,,,
2007-06-01,2007,06,2120641,16,,,15.2
2008-06-01,2008,06,2120641,99,25.1,90,129.6
2009-06-01,2009,06,2120641,107,,,
2010-06-01,2010,06,2120641,88.2,25.5,87,181.7
2011-06-01,2011,06,2120641,7.1,25.7,87,158.3
2012-06-01,2012,06,2120641,18.2,28.6,83,171.8
2013-06-01,2013,06,2120641,44.1,,,187.5
2014-06-01,2014,06,2120641,45.9,27.9,83,131.8
2015-06-01,2015,06,2120641,27.7,28.9,75,102.1
2016-06-01,2016,06,2120641,29.2,28.1,,88.9
2017-06-01,2017,06,2120641,55.8,,,113.4
